Prod_ID;Prod_model;Parent_ID;Prod_Status;Prod_tax;Prod_sort;Prod_lang;Product_Name;Manufacturer;Manuf_number;ProductDescription1;Images;Images_MED;Images_LRG;Weight;Caliber;Velocity;InStockQuantity;WNet;CAD;GST;Duty 6.5%;Shipping;Cad_COST;CAD_Selling;SmallImageURL;Prod_Category;PRODUCT_Cat_number
    Brass weight on the pull cord is stamped with size

    50% more brush cleaning power

    Cone-shaped bore guide on the leading end

    Ny`;subproducts/VIPER.JPG;subproducts/VIPER.JPG;subproducts/VIPER.JPG;0.25;;;1;;;;;;;24.99;subproducts/VIPER.JPG;;7
22;HOP-1202;0;1;1;0;1;22 TO 270 CAL CLEANING PATCHES;0;0;`For Small Bore, 17HMR and .204 Caliber.



    Uniformly woven patches

    Ultra-absorbent

    Pre-cut caliber and gauges

    60 per pack`;subproducts/patch.jpg;subproducts/patch.jpg;subproducts/patch.jpg;0.25;;;1;;;;;;;1.99;subproducts/patch.jpg;;7
23;HOP-1203;0;1;1;0;1;270 TO 35 CAL CLEANING PATCHES;0;0;`Uniformly woven patches

    Ultra-absorbent

    Pre-cut caliber and gauges

    60 per pack`;subproducts/patch.jpg;subproducts/patch.jpg;subproducts/patch.jpg;0.25;;;1;;;;;;;1.99;subproducts/patch.jpg;;7
24;HOP-1204;0;1;1;0;1;38 TO 45 CAL CLEANING PATCHES;0;0;`Uniformly woven patches

    Ultra-absorbent

    Pre-cut caliber and gauges

    60 per pack`;subproducts/patch.jpg;subproducts/patch.jpg;subproducts/patch.jpg;0.25;;;1;;;;;;;1.99;subproducts/patch.jpg;;7
25;HOP-1380P;0;1;1;0;1;BRONZE UTILITY BRUSH;0;0;`Choose nylon or phosphor bronze bristles.

    Two bristled ends – one for large areas, the other for tight spots.

    Intense scrubbing without scratching.

    Extremely rugged design.

    Ideal for breeches and myriad other uses.`;subproducts/bbrush.jpg;subproducts/bbrush.jpg;subproducts/bbrush.jpg;0.25;;;1;;;;;;;3.99;subproducts/bbrush.jpg;;7
26;lar15;0;1;1;0;1;LAR 10 round Magazine for AR;0;0;`10 Round LAR-15 &#39;Pistol&#39; Magazines fit all standard .223/5.56 AR Rifles and Pistols...  



Classified by the RCMP as &#39;Pistol Magazines&#39; they are manufactured exclusively for Questar by Ammunition Storage Components (ASC) using the same dr`;subproducts/lar.jpg;subproducts/lar.jpg;subproducts/lar.jpg;0.36;;;5;;;;;;;24.99;subproducts/lar.jpg;;8
27;BAL6OZ;0;1;1;0;1;`Ballistol Sportsman&#39;s Gun Oil 6 oz Aerosol`;0;0;`Product Information

 Ballistol Sportsman&#39;s Gun Oil is all-natural, non-toxic and does not lose its ability to lubricate even when mixed with water. Cleans black powder residue and is not petro-chemical based, so it will not affect a "seasoned" muzzle`;subproducts/ballistol.jpg;subproducts/ballistol.jpg;subproducts/ballistol.jpg;0.5;;;12;;;;;;;9.99;subproducts/ballistol.jpg;;7
28;BALWIPE;0;1;1;0;1;Ballistol Wipes, Individually Packaged;0;0;`Ballistol is known as Germany&#39;s Wonder oil. These multi-purpose wipes are individually packed and are super convenient and eco-friendly! We recommend wiping carbon steel straight razors down with Ballistol to prevent rust and stop corrosion. Can also `;subproducts/balwipes.jpg;subproducts/balwipes.jpg;subproducts/balwipes.jpg;0.15;;;24;;;;;;;0.99;subproducts/balwipes.jpg;;7
29;PY-A-3410;0;1;1;0;1;5.11 Rapid Assault Shirt, MultiCam, Small;5.11 Tactical;1;The 5.11 Rapid Assault Shirt, MultiCam is a durable Ω zip front pullover that offers maximum comfort and superb range of motion. This high quality shirt features a cotton, polyester, and spandex knit body with camouflage cotton and polyester ripstop sleeves and collar. The mesh panels of this shirt allow excellent breathability under skirmish body armor. The 5.11 Rapid Assault Shirt, MultiCam is an excellent value for airsoft enthusiasts who are looking for a functional and well ventilated shirt to wear in the battlefield. Order the genuine article today!       Features:   Authentic MultiCam Pattern  Saddle-shoulder design for range of movement  Body - 55% cotton/37% polyester/8% spandex knit  Sleeves and collar - 65% cotton/35% polyester ripstop Mesh - 55% cotton/39% poly/4% spandex/3% nylon Imported  ;pyr/511-multi-cam-shirt-72185-L-MC.jpg;pyr/511-multi-cam-shirt-72185-L-MC.jpg;pyr/511-multi-cam-shirt-72185-L-MC.jpg;0.45;;;100;59.93;66.52;3.54;4.32;2;74.39;87.78;pyrsm/511-multi-cam-shirt-72185-L-MC_sm.jpg;OUTDOOR GEAR;37
30;PY-A-3228;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 32x30;5.11 Tactical;1;`32&quot; waist, 30&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.       Features:  Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
31;PY-A-3238;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 32x34;5.11 Tactical;1;`32&quot; waist, 34&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
32;PY-A-3229;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 34x30;5.11 Tactical;1;`34&quot; waist, 30&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:  Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
33;PY-A-3234;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 34x32;5.11 Tactical;1;`34&quot; waist, 32&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
34;PY-A-3230;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 36x30;5.11 Tactical;1;`36&quot; waist, 30&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:  Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
35;PY-A-3231;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 38x30;5.11 Tactical;1;`38&quot; waist, 30&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
36;PY-A-3236;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 38x32;5.11 Tactical;1;`38&quot; waist, 32&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
37;PY-A-3241;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 38x34;5.11 Tactical;1;`38&quot; waist, 34&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
38;PY-A-3232;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 40x30;5.11 Tactical;1;`40&quot; waist, 30&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
39;PY-A-3237;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 40x32;5.11 Tactical;1;`40&quot; waist, 32&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
40;PY-A-3242;0;1;1;0;1;5.11 Tactical Cotton Pant, Black, 40x34;5.11 Tactical;1;`40&quot; waist, 34&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;pyr/511-tactical-black-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-black-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
41;PY-A-3243;0;1;1;0;1;5.11 Tactical Cotton Pant, Khaki, 32x30;5.11 Tactical;1;`32&quot; waist, 30&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:   Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-khaki-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
42;PY-A-3248;0;1;1;0;1;5.11 Tactical Cotton Pant, Khaki, 32x32;5.11 Tactical;1;`32&quot; waist, 32&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:  Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-khaki-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
43;PY-A-3244;0;1;1;0;1;5.11 Tactical Cotton Pant, Khaki, 34x30;5.11 Tactical;1;`34&quot; waist, 30&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:  Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-khaki-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
44;PY-A-3249;0;1;1;0;1;5.11 Tactical Cotton Pant, Khaki, 34x32;5.11 Tactical;1;`34&quot; waist, 32&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:  Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-khaki-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
45;PY-A-3254;0;1;1;0;1;5.11 Tactical Cotton Pant, Khaki, 34x34;5.11 Tactical;1;`34&quot; waist, 34&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:  Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-khaki-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
46;PY-A-3245;0;1;1;0;1;5.11 Tactical Cotton Pant, Khaki, 36x30;5.11 Tactical;1;`36&quot; waist, 30&quot; inseam  The 5.11 Tactical Pants have been standard issue clothing gear for military and law enforcement professionals throughout the world for over thirty years. Comfortable enough to be worn on, or off-duty, these pants have become iconic due to their unique look and feel. The rear slash pockets, utility strap, and roomy seven-pocket layout are all trademark features of these durable and versatile pants. Store spare magazines and other skirmish accessories with style in the field. Order the genuine article today! 5.11 Tactical Pants are available in a wide range of sizes to fit virtually anyone.     Features:  Legendary Fit Self Adjusting Waistband Locking-Flange Zippers `;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;pyr/511-tactical-khaki-cotton-74251-pant.jpg;0.16;;;100;42.08;46.71;2.49;3.04;2;52.23;61.63;pyrsm/511-tactical-khaki-cotton-74251-pant_sm.jpg;OUTDOOR GEAR;37
